745: [(-0.26936297681997434, 15.309459109339752), (-1.2678403901270738, 13.676800089536085), (-9.295643733143972, 17.409374212230205), (-11.007783257015971, 13.93933592577078), (-18.76640545754954, 18.367709217209086), (-19.828330565175303, 14.837041116747809), (-17.03150468042187, 16.964794912525672), (-17.783017636663008, 13.643421706863988), (-21.212385733736934, 7.083849817704744), (-23.39463137991416, -3.9472863957082316), (-12.878047946746426, -8.93800386577508), (-15.348684195515915, -13.663807649107175), (-9.72758545440886, -15.378743598912875), (2.1296525867985183, -12.967939470200669), (7.690938064596257, -10.201812862274881)]
746: [(4.198406643262212, 14.770926915901144), (3.611003677293652, 25.071370422592782), (-4.04369562134464, 26.891172684200424), (-1.7360224499816699, 25.4937929296947), (-5.368485996917302, 27.552291038209017), (-4.970862484262494, 25.159420465170207), (-14.560239368470215, 28.271730653437963), (-16.568405680220145, 24.57657644891571), (-24.85940233290434, 10.313017720503144), (-23.205543350908844, 1.1548748347379227), (-23.330568045213067, -3.8992684423552726), (-17.242091558844525, -6.807973765227803), (1.795437870041194, 1.5678893681301092), (2.757609046185297, 5.300895352439085), (6.837963027510179, 7.698055348280148)]
747: [(7.229661307847646, 27.100172265088933), (5.134811499389544, 26.502314625781285), (-13.709068437377807, 28.03438188164106), (-8.357722557119896, 25.8558638467735), (-13.910183060911518, 11.921152418215007), (-10.926434800373166, 7.54951271192474), (-14.742290936751068, 8.291422004765572), (-15.321256439397455, -1.0308026034715994), (-11.240545371452294, 6.705994881554411), (0.9642001598674383, -2.3383323611854436), (-3.97069579188481, 1.9468893403092822), (-2.8912408803345744, -2.89369257462227), (5.223316815158616, -3.050326654867675), (12.520748450840973, -2.9107824347935454), (11.180080627579034, 9.43666540623724)]
748: [(0.7181054978221815, 5.383653624601129), (2.037212650966545, 2.892483845077543), (-2.521982515711016, 1.5167281772806067), (-5.965317667128417, 9.223971229349232), (-16.42501976869236, 9.262092118442697), (-21.09170883570493, 8.266318386391932), (-26.97343049309827, 2.461831751241491), (-27.047142232958066, 0.5801994135431112), (-28.8354491274346, -3.3125247115627454), (-21.352317891914772, -21.188365104060633), (-14.395619486777036, -15.92357101475089), (-3.770382954365388, -19.151292938605067), (-3.0410920618760593, -16.002680899114704), (1.852103260210775, -13.665263001465288), (9.181925639426867, -2.6517725628594997)]
749: [(-2.0849141845993837, 27.14646065481231), (-19.102508615958033, 29.364878600634405), (-13.402276404869127, 27.21034852878788), (-20.46888923858191, 20.926194880788103), (-20.64329720045319, 22.622288454675836), (-21.104822638550548, 19.122083148245444), (-21.334306133737837, 7.6869071786362895), (-26.351933749444616, 6.567801211775713), (-19.23616698580448, 8.707758535373664), (-10.61409286891777, -6.095530359926078), (-15.123604433406898, 0.8479896189331853), (-12.038071824767236, -0.8669201298666587), (-0.6929503928499487, -1.7686791618555482), (2.948453411123152, 3.42743687840374), (8.601227587582887, 6.090528082343975)]
750: [(24.323337863609613, 9.27605078121515), (26.47999281505883, 12.688867758887055), (4.642427589119312, 22.44380883803538), (-5.261678964906942, 20.414307864609412), (-0.07260930575249969, 21.46222703975267), (-8.10721117681205, 1.698066058350109), (-8.187063565350345, 7.5973872858255955), (-3.696308771526004, -8.009105492085588), (-3.73662809739526, -10.214999672115487), (-2.2388585633447384, -10.523169040777184), (3.8120269217050575, -10.681030167236479), (12.413663920472962, -12.254511531293634), (13.571869562439272, -8.359070046882518), (14.361829909954588, -5.257124994447507), (22.680173587877718, 2.475739730950734)]
751: [(-0.12917715643951144, -8.138270736430178), (-0.17221874476252386, 2.9491698756339924), (-10.26134153480991, 3.3657080808417392), (-21.545148626867284, 9.476268151456441), (-23.4339838199956, 1.646770038160339), (-33.90936539636485, -7.086035495806046), (-17.606936976904315, -19.779313192967646), (-19.512784633843324, -16.032245392566402), (-23.2902282325976, -23.650943226587756), (-17.96651148402187, -20.34263954130038), (-12.516156375164138, -17.489668688892756), (-12.710421801549497, -20.225807715458735), (-0.6313547297402676, -13.065411706091496), (-5.530414456103755, -11.07853620775644), (-2.3456076451628407, -8.608701884267902)]
752: [(-3.902529152666518, 0.16097324310880978), (-5.864158453928513, 4.627897430488926), (-7.865292178898772, 11.269749627068663), (-24.948855621563002, 8.050221930468277), (-28.718722245982192, -1.7246821060683173), (-24.248410423608146, -0.33405763485198436), (-28.916293975786832, -1.4241535699480097), (-23.149897744586994, -0.3756990157154658), (-25.385496747973892, -8.450147021013029), (-30.833689879780586, -9.92511250243189), (-20.498618101458696, -25.95675287879796), (-21.24451167880354, -24.80869671472818), (-11.118192465904528, -18.045109690891586), (-1.6668580761141367, -14.23145453117271), (-1.1276197138927935, -8.524668958157276)]
753: [(3.6806332406846547, 6.44641226441051), (-6.825316629865515, 13.777156257207665), (-0.38063247484766016, 20.123138226918144), (-31.282213282415704, 15.67347418155149), (-23.159900218230923, 18.433677700822148), (-30.58610423975013, 6.799512912439192), (-26.124410687941438, 1.7962524616333377), (-25.641518414932218, -0.5650365281173815), (-31.40825129918725, -0.428457504728302), (-32.05825663598478, -4.209915946690201), (-26.462941333630773, -6.764731443023753), (-18.209020186812868, -9.115340320370024), (-1.3456117924496023, -1.182608573546064), (-0.10753730997246325, -0.5722287262370949), (4.098283623055858, 9.148920369893094)]
754: [(23.02691249064224, -14.125234781881545), (26.35524251605282, -10.83675212527898), (22.541216055150976, -6.609588936440932), (0.6297700096131018, -11.022642630734005), (-4.1558831214826935, -20.55695509895633), (3.3355697930162025, -20.59894550510269), (10.523098848255493, -30.40600047713029), (15.50711760715454, -34.38059255982946), (18.52656435880351, -32.10980955404193), (20.74996636609212, -28.948439159832958), (18.702391748101565, -30.811810934326306), (21.919778117276316, -28.85077056653314), (20.041539791784714, -27.613861909688815), (25.614553647820678, -20.71346582311355), (24.839694000870768, -18.142149590612195)]
755: [(20.221912711699687, -3.6063154660965604), (16.645817306984846, 9.172682010996073), (21.497553507849855, 10.828912608285865), (12.789783137847607, 8.728525228943413), (11.130815953590247, 14.99203168083844), (-8.201371680771345, 2.669676015396015), (-7.525938865673095, -2.3872234512110775), (-12.971150761701164, -6.099765823421722), (-11.309265927173703, -10.152219023563939), (-2.9571341001962157, -16.246119176749385), (1.6813138507509584, -20.20026690132428), (3.2399208016786782, -16.551603064536604), (16.81947051735468, -11.337531257633387), (19.571310339307328, -10.40415119011334), (25.891384273957527, -6.066583947465603)]
756: [(3.1685264664502926, 19.393112472376924), (-0.9902716771867954, 18.53737434061515), (-3.676522629016576, 28.192824903113017), (-6.659995593414495, 32.33856288236625), (-13.209483147641258, 33.18933833552364), (-18.4798068705169, 20.911982177557757), (-27.796943974849786, 19.013493826017058), (-23.979944153912427, 18.789966360527153), (-23.341259241468546, 12.560398632468747), (-30.268575958068425, 11.206244589790101), (-26.742151603245635, 10.630647025765345), (-15.03886533674611, 2.3764989331966335), (-15.98550225389975, 2.7711528159787506), (-7.845435220995002, 1.099002136095977), (-1.806117090915837, 5.538800530302397)]
757: [(32.07016864968119, 10.404496321752756), (17.2941965911725, 22.159825092122038), (20.386034938856106, 19.881578075045724), (12.227838754168808, 18.926404070003123), (11.385348015036586, 19.09111113435494), (4.314433211051, 20.092092381685408), (3.9664157448209076, 17.47600010959562), (5.50283710047535, 22.224166162897323), (-1.4569995373418594, 2.0569808149645445), (3.077617132422735, 3.7836353297947216), (11.915474620346178, -2.0378637362078162), (16.339601388606816, -4.246849910760174), (20.493637939145497, -4.8734763227480205), (24.69567377136564, -0.15798551930128057), (23.99247331672164, -1.9654709587939863)]
758: [(10.147450771315825, 14.27701042633427), (6.488351048573617, 19.36906588811449), (-4.881833645406619, 22.244365330296493), (-14.407710640695349, 13.910757452512005), (-11.43668699563288, 12.32896663778809), (-12.190567063387611, 15.211534380362172), (-16.077428482833547, 10.651405688528447), (-15.384828822062115, 7.103155718175504), (-15.229680260512797, 3.2336176508532906), (-10.801497887111326, -10.385922999540695), (6.194055844146162, -3.115179782681359), (2.048374824952706, -3.669619017832778), (4.879090593011086, -1.0153173409574041), (15.711400957441324, 2.1653935926722383), (16.02263100235964, 2.482420214384884)]
759: [(29.353992688434104, 4.4119550654040145), (24.363667784721038, 11.013928166611207), (11.346414626896532, 16.050511096542436), (2.4134066457588768, 14.004674384471626), (3.799363662176551, 10.364368464377824), (0.9593754262635938, 3.090663550130486), (-1.8493388233677281, 9.727457751856475), (-7.7821764053056, -4.98112093913669), (0.9397319013501626, -7.462843094355247), (-6.146088853497497, -9.690906473314946), (2.7762634655868226, -18.313862044734602), (6.022556493582595, -17.79323018768706), (10.041888461699587, -12.76537094652985), (20.012703000084965, -14.361214894589263), (12.84913326427807, -20.45742121505389)]
760: [(19.690257592878766, 9.271736420618916), (3.92526439730501, 25.32124387334399), (5.17926385282614, 27.101273865886824), (-0.36280125365653904, 27.226364094813214), (1.483838184288846, 28.231589758172362), (-4.4757819033966655, 25.113571726060943), (-7.568329821076092, 18.701274585189683), (-13.769673493474464, 12.243133787035584), (-12.377421503717105, 11.825614794005919), (-7.260322608257628, -0.2478049612974651), (-7.6689672959685815, 0.9207212343811753), (5.809141667287362, 0.7334385347175405), (11.553397383437819, 8.591761608643761), (11.916400398594325, 11.652835316972041), (19.620090699283015, 5.54420812431202)]
761: [(5.971858944962328, 2.3722256378041426), (1.5918260270825746, 5.219792195498075), (2.9255560367771487, 11.656493642838342), (4.905161430393688, 10.963303195863977), (-19.647111345738715, 23.163550313907834), (-29.398928354476077, 14.291672152298604), (-30.557917700864262, 7.265638276433053), (-21.995777631911807, -9.76250994191953), (-19.430344156598125, -4.673318620109034), (-12.989007556111938, -6.956981529448383), (-12.854414285825039, -13.067429000532996), (-7.620020339261749, -6.902384453170372), (-3.3266943770341664, -9.882553905661215), (-8.568158055378266, -6.285616334959498), (-1.7310028226366512, -10.900409108083789)]
762: [(6.8898515127343005, 4.203567738834742), (-4.170940277776361, 4.257893477587525), (-0.14257780823311306, 10.459371654988455), (-5.975360570921327, 11.639692753169165), (-1.8775400705026044, 10.363603770435109), (-15.554729928455535, 8.322251328459846), (-21.41800603384638, -3.3221286309499716), (-23.640166045775437, -2.6532293748388414), (-19.051302636600063, -16.23429053456009), (-25.795352551065964, -10.104777649894586), (-19.641217242830365, -16.85311460354787), (-5.134422878192622, -20.206488177275986), (0.37645371690861573, -20.501359480622938), (0.5316072058531391, -22.92918809089362), (-0.4341744561459675, -19.26541770832062)]
763: [(20.377931397895978, 17.383567838427357), (10.655866674767601, 29.29015538064329), (-0.21436113280683955, 24.855686284968144), (2.8410397323156396, 28.842431916244532), (-8.553060119813328, 19.20784539725076), (-12.805642164184206, 6.604780214429301), (-1.7942324706174204, 0.3818475395899137), (-2.627708190029828, -0.5498329844756382), (16.492293479685646, 2.556636740607846), (14.025595410857575, 4.263225161008521), (20.386823398935395, 9.817018436572749), (14.78614790970193, 7.4161163830259085), (15.531453213022715, 2.133902280582892), (15.60679691273765, 10.594843332889901), (20.594899277990528, 9.810236173014978)]
764: [(4.359480315104668, 0.48384697309287716), (5.665682493906996, 7.367357769705792), (-3.233558570971806, 8.51927713928749), (-5.5858693990486, 12.689741702569746), (-2.2828956413516677, 14.01031252900939), (-4.733658560728438, 13.542681930043745), (-4.126552804310016, 15.928440709668294), (-20.77166588601068, 15.607092582015557), (-14.189045069650954, 11.64780098772858), (-17.215073217922317, 5.681923356812772), (-19.018899525044233, -9.112183099401607), (-12.57608248233133, -18.358038356595998), (0.4279850427188112, -7.628432715116622), (9.457556569976854, -8.467819524804211), (5.263357573852566, -4.739781499864364)]
765: [(24.73561569329764, -13.52991834269615), (22.541091583331962, 2.8341524979416794), (21.387626390023815, 1.3856679714858764), (8.522800563829643, -0.4087506549831379), (-5.007064915268654, -0.44724284978696494), (-4.139693969658956, -9.17118537936362), (-3.5292051155051567, -13.773416705593531), (-7.775408273635603, -8.84672920630723), (-6.864271725798885, -17.393203321679707), (-9.254355381741801, -16.6066122518087), (3.4342612393817373, -31.116717074962686), (8.956798292788342, -31.258218902535194), (7.063610619425704, -32.257495376763394), (22.013738418178015, -20.447024020555858), (24.200107476039964, -19.48471866065043)]
766: [(22.129936275183585, 23.75715317377234), (20.208345763104624, 20.431009928019638), (14.69425491918159, 27.150458550812374), (7.692004345374321, 31.518451976043938), (-0.6241445605737237, 23.346181614953984), (5.631860085712043, 25.732586588277783), (-7.645338075196694, 9.125506574206184), (-1.4909709207137445, 11.939572626566203), (0.8483055808053663, 6.844097550561592), (2.0141689936104994, 7.086815784823026), (-0.3356818995789226, -1.3501806673413541), (6.105334026946734, -0.07083021900635977), (2.4755351281752613, 2.588156763785621), (10.8022285306088, 3.772206804087115), (25.477838140835495, 6.16338411479634)]
767: [(28.403409981238212, 16.385802137276855), (22.481737366350504, 11.80378555081127), (20.278435436500114, 27.151562484277775), (16.246105805860708, 28.816125066992292), (1.7109398256370216, 6.671334440254729), (-5.412922528305033, 1.0418849631504763), (-0.21617967899269885, 6.960467179241137), (12.674123832473768, -5.5689118511006725), (13.657494522140052, -4.429207344715138), (17.32683180886922, -6.034251089980739), (15.244261571426794, -5.82304652108543), (16.180185771491214, -1.3458497347588714), (14.883646801188004, 0.7254720619482633), (25.15215247094385, 1.6232502926615915), (23.153472871961554, 7.828362493186045)]
768: [(19.09295875350493, 16.98556400762104), (15.905689741962757, 18.30167253007425), (12.172063337972062, 23.422549988727464), (11.346820595171232, 21.86738950382496), (1.5540150051047767, 25.97982094337418), (-3.729429421171096, 16.779819756984168), (-5.028298529815198, 14.370504517837084), (-11.92334503811988, 7.607952126167939), (-3.1032645510441186, -1.7540016879654887), (-7.62162818414124, -0.0863271282429321), (1.6762792329460137, -6.54294200235989), (10.972800472719996, -3.1380028589188242), (11.987606044354782, -3.9156210964783513), (25.92197531717719, 0.9850888836311968), (19.071434874471564, 8.570065001397788)]
769: [(26.330089447898217, 13.89602599616685), (25.012095274394635, 21.36884273843537), (18.13474125060681, 26.389848413794304), (12.321346041751376, 29.27358060753063), (-3.1079453113453304, 20.78466475959571), (-0.19542455619127108, 23.966746276024914), (-5.224081982676466, 15.618763168645502), (-7.311203303974525, 13.622023803729519), (-0.9797231609732915, 8.316059112119312), (-1.9231764373789653, 6.353180097682774), (4.239143982644123, 1.9662630549738132), (-1.4895476074336367, 1.9053021931731233), (7.598254708100747, 2.236052943643748), (3.0389842857436284, -0.5506300245633513), (20.78286193249154, 2.263201268846287)]
770: [(9.373126765895856, 2.4003937398117734), (8.25605782340604, 6.494553067891392), (1.6184078181383954, 14.133463750157414), (-2.7135442810130295, 10.751473699899488), (-2.653191121035986, 17.091286729424297), (-5.04392204572532, 10.771558867837243), (-8.25746179055237, -9.164570655420379), (-10.623912986618109, -15.342472149104253), (-11.068015423402123, -10.827578141288708), (-5.788182076317835, -15.638264094945331), (8.48431476252444, -9.974492372564841), (7.656275393146048, -7.313238779902207), (5.008950938488457, -10.036257292402121), (12.295346960383068, -8.788532423913503), (9.337141675143943, 0.4532105710457395)]
771: [(24.941867976922367, 18.08368529047302), (17.293276547108864, 24.957433740359495), (15.492896150280417, 24.782645509818668), (5.109036890441811, 32.26512207843921), (-1.2828612912533721, 26.940004931828163), (-8.081864512280802, 15.68977413154607), (-3.998530620257504, 9.635895089634841), (2.7920857617544694, -2.550428991809295), (12.735475494787817, -6.874548298860617), (12.439042149537087, 1.3945344295692328), (16.174531434117203, -1.1486641597305298), (21.206082722425183, -0.4653462763780647), (22.03168266954015, -0.23749086734537084), (22.60666661161923, 4.830954826436183), (19.816666832796507, 10.732545769034616)]
772: [(4.869180826630782, -1.4308641895621586), (4.270007121484356, -7.711582805034237), (8.870879749986209, -6.888201627100553), (2.0603757041753603, -1.4012804485216175), (4.949651984420418, 0.0585373101743647), (3.1046811339755145, 8.243423536390992), (-6.6700540114766405, 8.857507854920641), (-19.35450788957969, 3.0464472108322576), (-18.318747188737273, 3.324883191445923), (-21.17476968262391, -3.7253749144780715), (-24.366407138898357, -12.702517631927329), (-22.245974404413584, -20.569101086727766), (-23.640066269922492, -17.71522992055927), (0.1767842742096306, -9.547459032864408), (4.093685815899896, -6.522307898334049)]
773: [(-1.8255099314744325, 8.176171183848165), (-4.467764522028396, 8.502381611494732), (-1.0998299399111102, 8.466621708626409), (-4.478358149501646, 21.21492337565984), (-11.994343198287593, 14.93495288387952), (-16.84801316516055, 23.62018402882196), (-18.755239981376572, 20.135813431564515), (-24.224110399080864, 7.074633194474), (-31.631537280302368, 0.4140959902135749), (-30.93619190634952, -4.687350815568992), (-6.574598039549875, -10.01067627008175), (0.19914793708558953, -8.967282835521914), (-4.99787041089784, -7.706518130383148), (-0.8317434646066024, -2.7519789393532164), (3.328034983193249, 1.504612953705822)]
774: [(25.922317465240166, 8.79992092799758), (32.12959850598597, 15.912186140323456), (27.379522689658312, 11.323735380344068), (27.074250389280927, 21.783347850008568), (16.003980898846248, 21.171934000445138), (13.878943224718487, 18.871609053668752), (-3.263803955210538, 12.191818801454282), (0.24314164117565396, 6.041976362544154), (5.036583189998593, -2.498098497702616), (3.9091327043604283, -9.955581646306147), (17.45154453328583, -8.582246951779794), (27.461420125776137, -4.804769956658104), (28.714864589470025, -1.7366757184074864), (23.16047304470634, -6.8281148619159575), (26.598178020379837, 3.2368853738298444)]
775: [(7.972348301429225, 15.392566083963306), (4.62109453949585, 14.798722637785131), (-4.591725422573241, 28.25216929266347), (-17.42239827382744, 25.18580003144637), (-18.327743935820397, 21.646278350552894), (-21.391825768793446, 18.13650450711194), (-19.36582790621583, 3.606186509043338), (-20.84015749306296, 6.991285324555941), (-22.239196264290626, 1.3143230846835867), (-14.658938450477784, 3.2651669904558744), (-20.617719751577354, -5.623599554163078), (-4.969134189803354, -9.670784662173817), (-1.2568516473224705, -7.2366508218637335), (-5.502969105924954, -0.1730907527441259), (-5.442433246332756, -5.196973516635295)]
776: [(-1.1011969180341272, -5.535226859092514), (-3.971604310767952, -2.5047914529074617), (-2.777531820594144, 4.026017350991885), (-11.311571286251038, 13.856966985120557), (-31.714231294555223, 0.2161731720577169), (-34.27614682845863, -4.598500098847139), (-32.6164729337357, 0.5189375286982405), (-27.06520166614729, -0.27398023000636584), (-23.14226804909301, -16.71851719107361), (-21.85938613759706, -21.888142372766236), (-14.083518409321398, -21.143259221308917), (-19.99857517710172, -23.49537362187239), (-10.8820152681418, -22.006664584015624), (0.2199732160685699, -8.425607819102808), (1.9100441894422642, -8.252418490573596)]
777: [(0.8180959108798875, 21.795566259435958), (-1.332158010165331, 18.339252221005815), (-4.998424693185797, 17.65865519399997), (-12.27156822355136, 23.19551068636312), (-10.889125979148377, 19.445795625973332), (-18.18140774189748, 18.930652534032586), (-19.238372930321486, 18.972474921021014), (-14.33083432323555, 7.418237283104658), (-18.703637613959735, 2.3105454145813824), (-10.174859004865912, -4.8361076794023585), (-9.048547620239997, -3.7845152381390257), (-2.9090212706664484, -4.9530248415537095), (3.8034724220172365, -10.498480279299804), (5.231754846672809, -10.240854627521788), (12.259295810195379, 2.3995008395373763)]
778: [(27.209867603908442, 14.413730813175071), (25.88390204196412, 22.287919115502014), (22.646837921786524, 16.336301722815527), (24.990521488955736, 19.80348257973084), (15.916489213680784, 25.907760827056077), (7.891783777118455, 23.29115587681023), (-3.114900657945652, 29.65642350830798), (0.27043101960705407, 18.959009000471735), (-6.573074986337925, 15.230843856484), (-3.4627389195296834, 12.534392459024916), (5.651545084101042, 3.4452291108203763), (14.829081369998471, 2.650983301981082), (19.249902459038044, -2.9070697970529533), (20.672228993343403, 5.676419930701694), (21.12732652501763, 16.08683093350354)]
779: [(14.516819481841004, -0.04309351521747473), (9.755512107938248, -1.9411406954386292), (12.118196215551452, 2.901243561920474), (4.279821923347694, -1.2430755095929618), (4.974095274842588, 4.706288755537993), (4.808794826911319, 0.8486370439376162), (-1.1787078589788798, -2.011617930908162), (-11.052281628418742, -9.084112096045025), (-12.530805569996478, -22.93153104150243), (-14.785933321970282, -21.7228326931437), (-13.184583440755253, -27.73723972542559), (-3.348971856004139, -28.894234469567653), (-1.3480496760113303, -26.802669510930837), (-0.725825952027737, -28.48927732574063), (17.564761906481248, -18.326891172819156)]
780: [(2.90789278251044, 10.874067082413974), (5.479619268136492, 11.852397476220917), (-1.1158041610718077, 22.369123875341774), (-4.841754562902031, 21.229437260919294), (-4.543315047374716, 22.855821897275785), (-12.230775907074314, 30.588159866751727), (-17.907456573249938, 22.761491318207614), (-20.520821003516684, 14.378866418031466), (-17.775203902649675, 4.296982848985682), (-19.310305909908315, -1.2314745492091639), (-14.394405095408775, -8.52667072748062), (-11.67217546467687, -0.7885993292828397), (-7.200593537745764, -4.443431618149165), (-5.762230209239625, -6.324132477164053), (5.513046983531192, 7.770481526061808)]
781: [(9.913127638752487, -8.097369230958527), (11.372063781236685, -6.857884416838061), (5.975498736234821, -2.381817515107991), (9.644639711462482, 1.3765557464474951), (-7.267634249110545, 7.4033237952738515), (-21.49479335622058, -7.514669967278792), (-24.71990146480166, -11.311499881981103), (-21.80406566438838, -13.343524526032798), (-21.496819013549743, -18.955766981559748), (-16.975236823524334, -13.652453791043166), (-5.818597783900829, -29.77310818727813), (-9.899714069263716, -28.337436778997734), (-0.21759173634712137, -21.414455904155556), (4.331320985382765, -26.91135609484023), (1.4326815993761315, -23.31817905439587)]
782: [(0.7727807745346866, -5.245875129115024), (0.48234613426716955, 0.14808092418115582), (-6.859569820122657, -3.849000950586265), (-11.430027244309873, -0.9522397253703256), (-13.312016392948394, -1.0928101766100995), (-21.05802827727965, 2.3217964539810434), (-16.901729494474885, 2.7366522386442877), (-26.205999140098058, -12.15762032523442), (-28.51842568849206, -6.707175063925305), (-31.13910152458574, -9.538364909197638), (-20.15974686773086, -32.21830340918361), (-10.043802580555631, -29.679563406476664), (-0.9216390154758929, -29.31274756300384), (-2.0594622494455836, -19.24525386042945), (-4.243925115097187, -24.709975794202123)]
783: [(3.943257538317572, 4.270679932316957), (-5.813328784614919, 16.5610389320935), (-21.990333068321224, 23.455262387861815), (-26.052386116834207, 21.140870656171032), (-23.118348813300095, 19.104016634479777), (-28.039834783671736, 12.316949626851914), (-28.293168386680616, 14.990163669311903), (-26.04794422688187, 13.098961474647279), (-24.004190429729135, -4.698492024658939), (-23.767887724607956, -5.503654560316144), (-31.344817192928037, -3.7393486342501236), (-18.143040561630443, -9.949253673854997), (-5.775350062609008, -4.725558631683602), (-6.345899029344466, -9.141965852304349), (2.589492933964321, 5.518462186723443)]
784: [(24.27157491853405, 4.010437060233679), (23.674114393546546, 16.69649791476126), (10.856010900003954, 20.955611846961826), (5.715835009947854, 25.401889919916133), (6.470635871496073, 17.712434962290388), (4.123190067043716, 18.21328621194906), (-4.662477643848533, 13.574707245511064), (1.725673883167833, 1.445424335270312), (-0.8977074879636548, -1.819257553380898), (3.210365977995119, -5.294911576991012), (16.574063270518916, -13.128037023224389), (18.47259032553387, -12.503562193634984), (25.419766948692857, -8.677570904207947), (24.737455883367872, -3.69753632539887), (23.642121118668932, -0.5187783217316255)]
785: [(10.571094642023052, 11.581379557716694), (11.405727805113113, 6.321984953220214), (13.733355490582262, 20.091956196689058), (3.8640363514585356, 19.468260899706017), (-8.092043042602338, 20.0028489492211), (-15.075320786550968, 16.318077646611957), (-17.86298256071255, 10.029913607393244), (-17.872164333991975, 10.432401787716978), (-11.981615538103485, 6.133855407441059), (-13.326223349572723, 0.2541990523456463), (-11.018542562240052, 4.503126375937057), (5.934784133753162, -8.310770559445603), (4.351976409237791, -3.405561466560334), (7.385469141678479, -5.5675793883170925), (14.331826818209565, 0.8953413540955077)]
786: [(6.311538609119583, 15.501056593347654), (12.756486600935865, 12.932918753062708), (7.494408424964379, 22.80520560470147), (4.015221256436439, 28.49195677442925), (-3.973513967150021, 32.56443171790635), (-6.240470990303356, 32.58149172112558), (-15.29516091143648, 17.203095104718827), (-23.324112098932105, 15.639558135861499), (-21.585197477076875, 13.982296932964433), (-10.092061853128103, 2.2226831695586324), (5.280944800294266, 0.6368763315625471), (8.392596294628614, 6.340834034801219), (3.281997278737954, 8.267706784763504), (11.617885431300424, 6.655331843567626), (10.680077755285561, 6.771714600573338)]
787: [(5.429986628312838, 11.19436809129307), (4.246846853545927, 8.940125437424477), (-8.905892380415693, 21.50299995635457), (-12.08707642277346, 24.36119852051628), (-17.36143274914846, 20.533026604199744), (-13.958882405966648, 15.543641260903009), (-22.911398416850655, 14.636835217847278), (-21.601014575578166, 15.677469620460602), (-25.04665531961764, -0.610337918212986), (-18.274886020005763, -2.7094464729467047), (-14.724046316023495, -8.221780875207848), (-7.743940466279249, -3.1816150929062124), (3.5665156416686425, -0.8836626223675514), (6.046218216249922, 9.504895661060987), (4.002253070808748, 8.004116278851662)]
788: [(8.334263799762427, 0.6871970806429326), (5.0998839948080565, 11.587043425846574), (12.03503084413321, 14.597757386016648), (3.2504212367140313, 16.190942753954786), (-7.568204141786672, 18.6712748422513), (-17.458977524843938, 17.310918753514727), (-15.174514033318921, 4.894029846316479), (-16.57648883840305, -6.699850711032616), (-15.345667731379883, -6.09524463173185), (-3.6320785285836763, -6.285563999844708), (-7.258739079226902, -12.641215284170132), (7.954304783877599, -5.938002904266429), (9.88019282496679, -3.069407379862106), (12.533730878053028, 1.8639339285085763), (10.52616667166853, 3.5731314603579536)]
789: [(20.192210126468776, -10.66179375589816), (12.49530115292983, -5.071816864517292), (4.247482008346379, 1.6412921379479144), (1.1553045990461062, -5.725735409073588), (2.1593209491109224, -6.919436721814952), (-0.46519274819527745, -2.604480248878141), (-5.49198607168821, -19.60667315059373), (2.287051747177373, -21.387886897794267), (-0.025535870204139055, -22.352526771536947), (9.692362161634815, -28.051290698051737), (10.031489768652104, -34.4893230372443), (17.03549453231048, -28.093845884847177), (26.135615937744067, -22.487788332255317), (22.739648974634093, -20.328057602131945), (32.23516185927932, -17.339487188352557)]
790: [(12.086741078634864, 19.39986759748017), (13.993134044559733, 19.230725538946473), (-4.377431215687318, 28.912695020692638), (-2.1653161612537026, 25.6035153919304), (-3.6085324291333416, 30.988571899512195), (-8.682792726139864, 25.328834099831866), (-10.383826723593277, 26.03679875259889), (-16.477128024290163, 20.921475516848012), (-17.557873984856066, 19.7026455272446), (-13.870307522164195, 14.895914969413377), (-12.477771912577868, 5.835703127909408), (-2.8486815657051014, 2.847239406744615), (9.516475601674115, -2.6146803892066366), (13.499343086152598, 10.166748223496818), (12.522173781642893, 3.78899725075645)]
791: [(8.14355351180647, 20.884657335539895), (7.221530214423893, 21.34181498401301), (12.589894569794719, 19.314088873531308), (3.1832694793935374, 26.782264710453344), (4.755910101498497, 24.762533688196136), (0.9664530121507773, 29.985449678357952), (3.532666867571193, 27.222712044593695), (-8.515391391155276, 31.978838934306644), (-4.1102121379095, 32.966912745597206), (-7.2355252745268634, 27.958955326968127), (-15.385810574850636, 20.5230527451782), (0.21656176935641858, -2.845192555194945), (1.8378078912785667, 1.211792683176737), (3.1110167548929946, 3.026514854342172), (8.10672231341136, 1.8777223944425723)]
792: [(7.7606751074680655, -8.566464951286125), (10.005421862591596, -1.3945442525249288), (-0.3588989255535937, 1.1887246764679578), (8.035615100388206, 3.9163091299118795), (-10.77139988065317, 4.611811898189659), (-3.2456036225440306, -1.7025087246297304), (-8.980718951079389, -3.271226106020878), (-12.731646512923508, 2.2565431438497585), (-12.559078377514394, 0.8227083720947325), (-20.89436393780535, -1.4303406486845467), (-21.310888152420397, -16.622895030923754), (3.0163457413241352, -22.735023101275825), (0.45130621873815047, -29.614435583757142), (6.468826296083094, -22.47495635810698), (7.807806517664284, -14.19620711771933)]
